"crash_unit_id","crash_record_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1302621","ad05093f8635b236e0798a98676e0aa41d90e9a9a8f846e688512bd9ad8869ca282b24cad9c7530811726cd945f8f04f91feae6ce17218256671aaa9061b4cab",,"2022-03-21T14:00:00.000","2","DRIVER",,"1237059",,"BUICK","OTHER (EXPLAIN IN NARRATIVE)","IL","2010","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302611","0f0095071b014df7d39dcf045a6060401fe19a39e22555f2a7332e0d6fe095c350ab28c560d1e427e7e063ac8ec6760bfbc00462bbcbf0ed09e616aff9602d33",,"2022-03-21T13:55:00.000","2","DRIVER",,"1237042",,"TOYOTA","CAMRY","IL","1999","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,"Y","Y","Y",,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302612","0f0095071b014df7d39dcf045a6060401fe19a39e22555f2a7332e0d6fe095c350ab28c560d1e427e7e063ac8ec6760bfbc00462bbcbf0ed09e616aff9602d33",,"2022-03-21T13:55:00.000","1","DRIVER",,"1237044",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","XX",,"UNKNOWN","OTHER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302655","cff3e80ed95338873b88b6e77e6da3c6d7c6e8826abf25283999ab6405d55f84bce12e6d24b4de9da169a25f91b341b720727ebae4f34cecdb092f03d76b54fe",,"2022-03-21T13:51:00.000","1","DRIVER",,"1237090",,"CHEVROLET","EQUINOX","IN","2004","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,"OWNER","UNKNOWN",,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302656","cff3e80ed95338873b88b6e77e6da3c6d7c6e8826abf25283999ab6405d55f84bce12e6d24b4de9da169a25f91b341b720727ebae4f34cecdb092f03d76b54fe",,"2022-03-21T13:51:00.000","2","DRIVER",,"1237103",,"FORD","F150","IL","2008","NONE","PICKUP","CONSTRUCTION/MAINTENANCE","N","SLOW/STOP IN TRAFFIC","Y",,"1",,"DRIVER","UNKNOWN",,"Y","Y",,"Y","Y","Y",,"Y",,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302657","cff3e80ed95338873b88b6e77e6da3c6d7c6e8826abf25283999ab6405d55f84bce12e6d24b4de9da169a25f91b341b720727ebae4f34cecdb092f03d76b54fe",,"2022-03-21T13:51:00.000","3","DRIVER",,"1237111",,"VOLVO","XC60","IL","2012","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302562","50bcc48a29751799103a062113084c71edba68c7b5ea4a4bdfa4176fb63ce382f525ecf3fbec5b09ecabe2e5efedaeee2500c3cf8fd77010ce7a8eea7f666936",,"2022-03-21T13:47:00.000","1","DRIVER",,"1237001",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","XX",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302563","50bcc48a29751799103a062113084c71edba68c7b5ea4a4bdfa4176fb63ce382f525ecf3fbec5b09ecabe2e5efedaeee2500c3cf8fd77010ce7a8eea7f666936",,"2022-03-21T13:47:00.000","2","PARKED",,"1237004",,"DODGE","DURANGO","IL","2014","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","UNKNOWN","PARKED",,,"0",,,,,"Y","Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302574","44e96dc4868b9a189a415af1c4da25a6803d6ee616cb2d673da3819ffd36ec5e2329b72452d2bb0f1ec1c399552ee5dc247e953c8e327c1c1c0db85f26c86f09",,"2022-03-21T13:45:00.000","1","DRIVER",,"1237013",,"KIA","SPORTAGE","IL","2009","NONE","PASSENGER","PERSONAL","W","TURNING LEFT",,,"1",,,,,,,,"Y",,,,,,,,"N",,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302575","44e96dc4868b9a189a415af1c4da25a6803d6ee616cb2d673da3819ffd36ec5e2329b72452d2bb0f1ec1c399552ee5dc247e953c8e327c1c1c0db85f26c86f09",,"2022-03-21T13:45:00.000","2","DRIVER","1","1237023",,"TOYOTA","COROLLA","IL","2009","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"2",,"PRIVATE TOW",,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302648","e8f174cd8b3f186a073e8bf1d0d68380ca4e81953c94e57a26dc957ef8df46144dd58ec630ff9357cd2253f729a238ba2de2e8babda5bdeaa6db5c541cf812c2",,"2022-03-21T13:45:00.000","1","DRIVER",,"1237078",,"SUBARU","IMPREZA","IL","2004","NONE","PASSENGER","PERSONAL","W","U-TURN","Y",,"1",,,,,,,,,,,,"Y","Y","Y","Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302649","e8f174cd8b3f186a073e8bf1d0d68380ca4e81953c94e57a26dc957ef8df46144dd58ec630ff9357cd2253f729a238ba2de2e8babda5bdeaa6db5c541cf812c2",,"2022-03-21T13:45:00.000","2","DRIVER",,"1237084",,"JEEP","WRANGLER","IL","2014","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302884","18a6f5989b8f6541d883ed381e3e95d652dd62a0f1816368a60b6d6916ecd171a8d4fcebbad1587c37862f157edb880b0c275e6d34eba9603b58841e4e9912bd",,"2022-03-21T13:40:00.000","1","DRIVER",,"1237302",,"LEXUS","OTHER (EXPLAIN IN NARRATIVE)","IL","2017","NONE","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302885","18a6f5989b8f6541d883ed381e3e95d652dd62a0f1816368a60b6d6916ecd171a8d4fcebbad1587c37862f157edb880b0c275e6d34eba9603b58841e4e9912bd",,"2022-03-21T13:40:00.000","2","DRIVER",,"1237303",,"JEEP","GRAND CHEROKEE","IL","2014","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","TURNING RIGHT",,,"1",,,,,,"Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302608","9f019f96d6f915a6054c53f8dfa9b396eb204ae2fd0445cdace97036cabeb161fe27eeec443853169780798350b1f23fc87f17c5b9b4d88bdb9cafc230982631",,"2022-03-21T13:38:00.000","1","DRIVER",,"1237039",,"FORD","F450","IL","2019","UNKNOWN","TRUCK - SINGLE UNIT","OTHER","E","BACKING",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302613","9f019f96d6f915a6054c53f8dfa9b396eb204ae2fd0445cdace97036cabeb161fe27eeec443853169780798350b1f23fc87f17c5b9b4d88bdb9cafc230982631",,"2022-03-21T13:38:00.000","2","PARKED",,"1237045",,"TOYOTA","OTHER (EXPLAIN IN NARRATIVE)","IL",,"OTHER","UNKNOWN/NA","UNKNOWN/NA","E","PARKED",,,"0",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302576","9e16318367fc7b2106d2c266f953e1b1718ad64f5671cfcff8b612de9df0c3478d9c3ed739c7bf2089d07dec8cc5e4d44c252c0b4de2608bad9cb22e4fb95806",,"2022-03-21T13:20:00.000","1","DRIVER",,"1237012",,"HYUNDAI","ELANTRA","IL","2015","UNKNOWN","PASSENGER","PERSONAL","E","TURNING RIGHT",,,"1",,,,"Y","N","Y","Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302577","9e16318367fc7b2106d2c266f953e1b1718ad64f5671cfcff8b612de9df0c3478d9c3ed739c7bf2089d07dec8cc5e4d44c252c0b4de2608bad9cb22e4fb95806",,"2022-03-21T13:20:00.000","2","DRIVER",,"1237014","N","UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","BUS UP TO 15 PASS.","CTA","E","STRAIGHT AHEAD",,,"1",,,,"Y",,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302572","706640333ad72bfdf252a1ce2c3f93bdde0f185aae85bbc74a559772d0c085de4a8d3d0378fa96acf9b8f4ba1fcff82eff463b445fdcf254d2a33b4466623707",,"2022-03-21T13:15:00.000","1","DRIVER",,"1237010",,"TOYOTA","4RUNNER","IL","2011","NONE","PASSENGER","PERSONAL","W","BACKING",,,"1",,,,,,,,,,,,,,,,,"Y","REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302573","706640333ad72bfdf252a1ce2c3f93bdde0f185aae85bbc74a559772d0c085de4a8d3d0378fa96acf9b8f4ba1fcff82eff463b445fdcf254d2a33b4466623707",,"2022-03-21T13:15:00.000","2","DRIVER",,"1237020",,"TOYOTA","CAMRY","IL","2013","NONE","PASSENGER","RIDESHARE SERVICE","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,"Y","Y",,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302558","d7a0fa8fad92d092c476ac500be056900bc84c463c3c9c5ffc72f2edd03445570d1b3ee8029472fc6490af54a674680d8c5790512c090a27e234dc5380ca7f5d",,"2022-03-21T13:15:00.000","1","DRIVER",,"1236993",,"NISSAN","ALTIMA","IL","2005","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"1",,"PRIVATE TOW",,,,,,,,,,"Y",,"Y","Y",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302549","f4147e53d7f26b917eecbf73299187c13b5978a0c82bacfe2fb8a9c17ca064b095e0e1b5c839ef504ef6665177782d19aa6f42dc2a7ada892c2007324ef53466",,"2022-03-21T13:15:00.000","1","DRIVER",,"1236991",,"TOYOTA","COROLLA","IL","2017","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302550","f4147e53d7f26b917eecbf73299187c13b5978a0c82bacfe2fb8a9c17ca064b095e0e1b5c839ef504ef6665177782d19aa6f42dc2a7ada892c2007324ef53466",,"2022-03-21T13:15:00.000","2","DRIVER",,"1236998",,"MERCEDES-BENZ","CLK320","IL","2008","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302591","84014791195597e6e7f6dbaf18b153de39e708b8958f83e60b3587bb08c3e76a1f28af3cb3ba58ee4b0902735c6b146039f74685bb5bee85375cdc0f3fce1867",,"2022-03-21T13:00:00.000","1","DRIVER",,"1237080",,"HONDA","CR-V","IL","2019","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","PASSING/OVERTAKING",,,"1",,,,,"Y","Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302592","84014791195597e6e7f6dbaf18b153de39e708b8958f83e60b3587bb08c3e76a1f28af3cb3ba58ee4b0902735c6b146039f74685bb5bee85375cdc0f3fce1867",,"2022-03-21T13:00:00.000","2","DRIVER",,"1237143",,"FORD","TRANSIT","IL","2020","NONE","TRUCK - SINGLE UNIT","NOT IN USE","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y","Y","Y",,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302568","9cdff916e212b74068af26b7d811b08417dd174611b5224ef55b5807f874361e793141d4ac1c5db85d41d0a0b10f299ab132642827f137582bf70e8538559487",,"2022-03-21T13:00:00.000","1","DRIVER",,"1237002",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","PASSENGER","UNKNOWN/NA","S","PASSING/OVERTAKING",,,"1",,,,,,,,"Y","Y",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302569","9cdff916e212b74068af26b7d811b08417dd174611b5224ef55b5807f874361e793141d4ac1c5db85d41d0a0b10f299ab132642827f137582bf70e8538559487",,"2022-03-21T13:00:00.000","2","DRIVER",,"1237006",,"CHEVROLET","EQUINOX","IL","2019","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302543","1c6c8e77bd6a30d79b1195875c0dffad398deef0efc08d6f1b41a98cf53ad9cc18e72bee98d069ef1c245ab30f9d831a60584c064e6909323565218c2797a2a2",,"2022-03-21T12:50:00.000","1","DRIVER",,"1236980",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","S","PASSING/OVERTAKING",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302544","1c6c8e77bd6a30d79b1195875c0dffad398deef0efc08d6f1b41a98cf53ad9cc18e72bee98d069ef1c245ab30f9d831a60584c064e6909323565218c2797a2a2",,"2022-03-21T12:50:00.000","2","PARKED",,"1236981",,"FORD","TRANSIT","IL","2018","NONE","VAN/MINI-VAN","COMMERCIAL - SINGLE UNIT","S","PARKED IN TRAFFIC LANE",,,"0",,,,,,,,,,,,,,"Y",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302545","057a0e733c954b63d3b5014ccf7ba7bfb8d1aaffc79280836a58cf46cc79052a9a7b7b11ba95060df3ab1001f55b6a137484130cbc9f4f27ee89ae45bc57d36d",,"2022-03-21T12:40:00.000","1","DRIVER",,"1236983",,"NISSAN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,,"Y","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302546","057a0e733c954b63d3b5014ccf7ba7bfb8d1aaffc79280836a58cf46cc79052a9a7b7b11ba95060df3ab1001f55b6a137484130cbc9f4f27ee89ae45bc57d36d",,"2022-03-21T12:40:00.000","2","PARKED",,"1236988",,"KIA","SELTOS","IL","2022","NONE","PASSENGER","PERSONAL","UNKNOWN","PARKED",,,"0",,,,,,,,,"Y","Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302539","d896c9f5edaef486d0f175d79d692d930c8156935c702b030bdc0262a23e6bbab1d428d6e476491c2bdbd73c28253bdde9f0933e3f3cfdd78f45c05589e19b3c",,"2022-03-21T12:40:00.000","1","DRIVER",,"1236977",,"PONTIAC","TORRENT","IL",,"UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302540","d896c9f5edaef486d0f175d79d692d930c8156935c702b030bdc0262a23e6bbab1d428d6e476491c2bdbd73c28253bdde9f0933e3f3cfdd78f45c05589e19b3c",,"2022-03-21T12:40:00.000","2","DRIVER",,"1236986",,"FORD","FOCUS","IL",,"UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,"Y","N",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302547","ef5713de31238016cce57e636ce68ff98479b811a2aae3023a4bc7bb63a678cc0e9f99c3620d4062520f0f1104a120e22f768262987bedb5bc3b1e46fde3a41d",,"2022-03-21T12:40:00.000","1","DRIVER",,"1236987",,"CHEVROLET","MALIBU","IL","2011","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,"UNKNOWN","UNKNOWN",,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302548","ef5713de31238016cce57e636ce68ff98479b811a2aae3023a4bc7bb63a678cc0e9f99c3620d4062520f0f1104a120e22f768262987bedb5bc3b1e46fde3a41d",,"2022-03-21T12:40:00.000","2","DRIVER","1","1236989",,"HONDA","PILOT","IL","2008","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"2",,,,,,,,,"Y",,"Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302586","29605573c80f693ebb3773a3b209127f60830b204f2b19c2e4d6034955de6cfe81aa760f62798efa6f27d2dd1097efd98082688da3bb94686dab31bc324da33d",,"2022-03-21T12:35:00.000","1","DRIVER",,"1237041",,"TOYOTA","COROLLA","IL","2016","UNKNOWN","PASSENGER","UNKNOWN/NA","E","PASSING/OVERTAKING",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302587","29605573c80f693ebb3773a3b209127f60830b204f2b19c2e4d6034955de6cfe81aa760f62798efa6f27d2dd1097efd98082688da3bb94686dab31bc324da33d",,"2022-03-21T12:35:00.000","2","DRIVER",,"1237028",,"MERCEDES-BENZ","GLE","IL","2017","UNKNOWN","PASSENGER","PERSONAL","E","LEAVING TRAFFIC LANE TO PARK",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
